time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r
2.619999999999988,-0.9753912519928181,3.1933592496800847,1.957488670132017,0.07078205571340317,-0.3120582325846778,-0.004158050503908712,-0.13827806403238824,0.036249791845118444,-0.003029126556443864,0.4903274670745477,-1.0922391622870424,-0.15508384460702773
2.629999999999988,-0.9747242442538668,3.1902525152927215,1.9574528174857033,0.06241569796133205,-0.3093820677067682,-0.0029933744017581866,-0.133197780689736,0.02522187006890403,-0.003058549625762457,0.5259063983253462,-1.0922540617614875,-0.1492731180958754
2.6399999999999877,-0.9741463918256567,3.1871699267951055,1.9574309511925854,0.05300348755593458,-0.30723477436105184,-0.001363617024591978,-0.12783540079351674,0.017070545688674235,-0.003076027265140979,0.546842541821028,-0.5237726830438562,-0.06691828111885413
2.6499999999999875,-0.9736658410566296,3.1841060630837847,1.9574276884654003,0.04304785738422698,-0.30563990666706564,0.000724816770566842,-0.12235499206214596,0.013920138836894675,-0.0030685910635187327,0.5492706941787833,-0.10163766604164176,-0.01061935102031416
2.6599999999999873,-0.9732854954730948,3.1810553402880286,1.9574474084354219,0.03303152651374996,-0.30460553499122384,0.0032311484962503937,-0.1169587879562099,0.014478144235934092,-0.0030510263002053867,0.5299212412159076,0.21196405849867467,0.0271374090975246
2.669999999999987,-0.9730040675378349,3.178012195645367,1.9574939201277943,0.023315889081296712,-0.30411913691658504,0.0060811637103721,-0.1118581617505128,0.01778615991001055,-0.0030321799633623234,0.49013206123442316,0.4448335403731281,0.05191006758875294
2.679999999999987,-0.9728171343060273,3.1749713064393386,1.9575702114052207,0.014170977941243426,-0.3041457717264291,0.009184574446861278,-0.1072343436069655,0.02313233839505289,-0.003016961664223855,0.43456218036656336,0.6176171053860798,0.06782589714478049
2.6899999999999866,-0.9727179352971773,3.171927799007199,1.9576783382459828,0.005797516414676461,-0.30463152322796555,0.012445330964588547,-0.10321839574264578,0.02998793788819259,-0.0030075663603645556,0.3685786890124183,0.7456853494012674,0.07789135883309892
2.6999999999999864,-0.9726979786024202,3.1688774111531552,1.957819396527383,-0.001656489150688333,-0.30550902350157916,0.015767600491453967,-0.0998892864497904,0.03796034011298729,-0.0030044107728844807,0.29723053821288914,0.8404866438257403,0.08423545553481963
2.709999999999986,-0.9727475020318992,3.1658165977575132,1.9579935413708272,-0.008083146422143427,-0.30670307599881397,0.019059203524952904,-0.09728270709196328,0.04675810027263132,-0.0030068868125010606,0.224120610127016,0.9105469746364999,0.08832061466487881
2.719999999999986,-0.9728558239346135,3.1627425854961335,1.9582000337265275,-0.013405066028035019,-0.3081351526258803,0.02223359317444638,-0.09540251308199096,0.05616493848030131,-0.003013921477773113,0.15200806484441814,0.9622132447758716,0.0911271453687911
2.7299999999999858,-0.9730116097686478,3.1596533882230813,1.9584373031368754,-0.017568011683418427,-0.30972678781132884,0.025211108384952528,-0.09423066661105436,0.06602039575557,-0.003024332115065985,0.08250725532106117,1.0002077115418946,0.0932946878456077
2.7399999999999856,-0.9732030741437352,3.156547794806026,1.958703021021175,-0.020535260966752317,-0.31140164197234843,0.027919822342619586,-0.09373988797023879,0.07620545341372395,-0.0030370444059220404,0.01584841498798223,1.0280414901342696,0.09523248674715136
2.7499999999999853,-0.9734181332068401,3.153425343407484,1.958994181704552,-0.022283249278291287,-0.31308628541396566,0.03029625975540058,-0.09389904938690849,0.08663185051930039,-0.003051182759940314,-0.04743195202431172,1.0483235652506853,0.09720515770141919
2.759999999999985,-0.973644518523749,3.1502862890941605,1.9593071902437293,-0.022798176118276885,-0.31471088433825223,0.032286054703151566,-0.09467132389931947,0.0972341549297011,-0.003066052045065809,-0.10673241140186746,1.0629920636369805,0.09937576193197994
2.769999999999985,-0.9738698608263077,3.147131564342538,1.9596379562979307,-0.022073335263455632,-0.3162098982165446,0.03384450119037785,-0.09601432580082409,0.1079638758702266,-0.003081113380897822,-0.16154370051875983,1.0734864831198268,0.10183622654591623
2.7799999999999847,-0.974081789917183,3.1439627333550555,1.9599819970942556,-0.020122964202006384,-0.31752258560905744,0.03493877326452992,-0.09788088694971661,0.11834819015584462,-0.003095448580419526,-0.21140339727482005,0.9939352262795427,0.09625059356932214
2.7899999999999845,-0.9742685885511526,3.1407819407927757,1.9603345889148194,-0.017097641678873884,-0.3185935627996295,0.035558236930806855,-0.10021930533091995,0.12602096831804344,-0.00310507668159582,-0.2559210866841557,0.5335033501300148,0.05336972642530818
2.7999999999999843,-0.974421531221343,3.1375918479793468,1.960691020074145,-0.013430658429356064,-0.3193749195941473,0.03571511307348464,-0.10297692089849177,0.12937879695251503,-0.0031062173422096166,-0.2955151039226602,0.1348155259118871,0.014320325899976324
2.809999999999984,-0.9745364554038594,3.134395563581978,1.9610467743296085,-0.009559387270338945,-0.31982535845514665,0.03543045080616942,-0.10609554838997151,0.12912202691071228,-0.003102570073714745,-0.3282941824919019,-0.18580376787670783,-0.01911800485221716
2.819999999999984,-0.9746131163327861,3.1311965863837656,1.9613976770034405,-0.005828317073622228,-0.3199084970633873,0.034750531017377344,-0.10949677015589272,0.12605827670978173,-0.003097570609575639,-0.35209361737971123,-0.4233728772690919,-0.04593746949594786
2.8299999999999836,-0.9746542403368406,3.127998745401211,1.961740102915205,-0.0024889152855239946,-0.3195949151134522,0.033738886588437336,-0.11308597087341599,0.12091323889872024,-0.00309394985675909,-0.3658644012041475,-0.5992540111783287,-0.06772090106365378
2.8399999999999834,-0.9746646861208829,3.124806122115473,1.9620711126838217,0.00028073889710519004,-0.31886359788136825,0.03246950718800559,-0.11676227431592497,0.11425321037485917,-0.003093359620536434,-0.3694426518968672,-0.7239092631510139,-0.08497452271581771
2.849999999999983,-0.9746507744496312,3.121622962629186,1.9623885250638198,0.002368701413906588,-0.31770259192594646,0.031019913337236738,-0.1204257401866492,0.10678896507138717,-0.0030973324324989307,-0.36317989156855895,-0.7583387483064663,-0.09246522924034001
2.859999999999983,-0.9746195283771338,3.1184535878826125,1.9626909302580806,0.003746450557104343,-0.3161087658448311,0.029467207523307747,-0.12398139226708654,0.09923887993038454,-0.0031071245582101835,-0.3477546212843556,-0.7401863786448425,-0.09354720201220583
2.869999999999983,-0.9745779355598206,3.1153023062704674,1.962977673954782,0.00444512313660321,-0.31408757431558015,0.027886174910640958,-0.127343020052827,0.09207385053589254,-0.003122198711822178,-0.32427926328084383,-0.6811728016767812,-0.08902707040480812
2.8799999999999826,-0.9745324546254311,3.1121733289631046,1.9632488135912265,0.0045372906385896285,-0.31165276426220606,0.026344780587603457,-0.13043774543710332,0.08564726525739275,-0.003141439111862124,-0.2943156878279273,-0.5930344224009819,-0.07996901190763339
2.8899999999999824,-0.974488664315692,3.1090706918880606,1.9635050412791264,0.00412428365548103,-0.30882533914367827,0.02490227100487161,-0.1332096701266861,0.08019434809872705,-0.0031633863233937872,-0.2596968779312081,-0.4875649558304909,-0.06770113777527903
2.899999999999982,-0.9744510381706303,3.105998189883993,1.9637475900727843,0.003323632354652065,-0.305632201394204,0.023607763318549805,-0.13562093306716097,0.07582525307397353,-0.003186476072674797,-0.2221909063358119,-0.3778094140847104,-0.053948297655585765
2.909999999999982,-0.9744228449802506,3.1029593249104743,1.9639781297302432,0.0022571432488486857,-0.3021047859419537,0.02249954013908721,-0.1376477359422779,0.07255700097447414,-0.0032093153668519823,-0.18283145665331568,-0.26918100993606964,-0.039585469519642716
2.9199999999999817,-0.974406142882956,3.099957266197061,1.9641986583489859,0.0010441852639794834,-0.29827801106263235,0.021604962746472382,-0.13927776631895092,0.0703511232234743,-0.003230898090877467,-0.14287234865341988,-0.16722571198334235,-0.025559925487472733
2.9299999999999815,-0.9744018311061187,3.0969948215764584,1.9644113961673604,-0.00020376804449496804,-0.2941890070100045,0.0209410563836563,-0.1405121450294668,0.06911511257537595,-0.003250568396418325,-0.10373975368720142,-0.07705497463353539,-0.012787889225975195
2.9399999999999813,-0.9744097548316828,3.094074423004208,1.9646186871577334,-0.001388144991107171,-0.2898755775812617,0.020515491234525524,-0.1413658204393233,0.06871298688807193,-0.0032680079771334708,-0.06676841472168554,-0.0021165709214318457,-0.0019487710838767148
2.949999999999981,-0.9744288535246299,3.0911981276904066,1.964822911456805,-0.002426855018446623,-0.2853746559323603,0.020327779036437517,-0.1418657470841479,0.06898176110752563,-0.0032832056248097447,-0.033021903623402606,0.0557369990081621,0.006538520560430864
2.959999999999981,-0.9744573369718468,3.0883676337474437,1.965026410488448,-0.0032562759201690775,-0.28072096847538025,0.020370624984766182,-0.14204781294736107,0.06974633672191524,-0.003296386147483341,-0.0032218061065555983,0.09599571658870945,0.0124964540760589
2.9699999999999807,-0.9744928741084891,3.085584307517235,1.96523142504066,-0.003831874172408277,-0.2759460393648459,0.020631169335038935,-0.14195357990800825,0.07083136211227306,-0.0033079199888253526,0.022219163415495256,0.11914174971683794,0.015940551118609887
2.9799999999999804,-0.9745327825392761,3.0828492190334322,1.9654400444161588,-0.004127780304039755,-0.2710775525566035,0.021091958377644913,-0.14162743840376663,0.0720697335418397,-0.003318236365969819,0.04314771717666281,0.12633509203311694,0.017026071209213647
2.9899999999999802,-0.9745742098350798,3.0801631823005953,1.9656541643633973,-0.004135617267986906,-0.2661390180602377,0.021731725360761463,-0.14111426871034397,0.07330824391056258,-0.0033277547481629297,0.05961834919785812,0.1191660191315255,0.015999738905920137
2.99999999999998,-0.9746143004137012,3.077526797513014,1.9658754512616912,-0.003862812909095705,-0.2611497085484027,0.02252585479344685,-0.14045765010453237,0.07441182243592692,-0.003336839387603156,0.07183558850913042,0.099627305295211,0.013182275236265344
3.00999999999998,-0.9746503430742542,3.074940493020281,1.966105310987045,-0.0033304119907108035,-0.2561247662693612,0.023446848072887987,-0.13969849503058637,0.07526810592605275,-0.003345774169819526,0.08012689378316244,0.070211339754453,0.008969906371213294
3.0199999999999796,-0.9746798945632568,3.072404565553461,1.9663448627102647,-0.0025706066478040227,-0.2510754388320215,0.024464850983374906,-0.13887396341185024,0.07578434636892264,-0.0033547575787695755,0.08491398317624853,0.032299114678478104,0.003597174219399023
3.0299999999999794,-0.9747008821246861,3.069919217687394,1.9665949194114583,-0.0016251809591866437,-0.24600939166827207,0.025548481653574425,-0.13801660291536197,0.07587428651150535,-0.003363920539004864,0.08669643287503064,-0.014214442861895348,-0.0029166120891221513
3.039999999999979,-0.9747116964960495,3.0674845918472675,1.9668559781590937,-0.0005449485385192097,-0.24093108688521772,0.02666593937278284,-0.13715351302090978,0.07545672704484542,-0.0033733451341778626,0.08606329881204021,-0.06823122881772099,-0.010389596610975525
3.049999999999979,-0.9747112761375729,3.065100800267483,1.9671282231927958,0.0006116737104459955,-0.2358422170226586,0.027786438396392325,-0.13630536686438077,0.07446744237872227,-0.0033830676613364253,0.08370994521678793,-0.12749362728509944,-0.01848960284842688
3.0599999999999787,-0.9746991710659673,3.0627679501528684,1.9674115439724027,0.0017812549304233982,-0.2307422322048588,0.028881773770141936,-0.13548531744355777,0.07286766195465931,-0.0033930854469596886,0.08044444097308505,-0.1892197233851621,-0.02682594626480471
3.0699999999999785,-0.974675577422726,3.0604861629131235,1.967705568409595,0.0028985217943568657,-0.22562899629524738,0.02992780229861321,-0.13469796459115715,0.07064750354727835,-0.0034033707496317843,0.07716910124422917,-0.25046793448745697,-0.03499891707215074
3.0799999999999783,-0.9746413395155651,3.058255586102196,1.9680097092425606,0.003899630158595738,-0.22049958232597028,0.03090559840432826,-0.13393868882281681,0.06782602078248993,-0.0034138864671694304,0.07482555473050864,-0.30844392111770036,-0.042637979928069565
3.089999999999978,-0.974597920223833,3.0560763967975935,1.968323219291489,0.004725169209517175,-0.21535117691059033,0.031802080791938976,-0.1331936309482701,0.0644484062894907,-0.0034245987620292804,0.07432040713364149,-0.36075857826461305,-0.04943156733087597
3.099999999999978,-0.9745473438719293,3.0539487957667037,1.9686452506403935,0.00532262236372081,-0.21018200298583928,0.032610174594475856,-0.1324405268824581,0.06058083536482189,-0.0034354829497014764,0.0764283779174735,-0.4056390402760043,-0.055150552008870916
3.1099999999999777,-0.9744921180736182,3.05187299269996,1.9689749129638972,0.005648089121047605,-0.20499216816218785,0.033328478140975434,-0.13165043347835384,0.05630390828602986,-0.003446521417873869,0.08171082583079911,-0.4419965556992314,-0.05965405410817573
3.1199999999999775,-0.9744351422482632,3.049849183830427,1.9693113270490659,0.005667227270404577,-0.1997843268450902,0.03396063191099594,-0.13079018798649372,0.05170587062765487,-0.0034576952174737692,0.09045044228689343,-0.4694031519722236,-0.06288550534741348
3.1299999999999772,-0.974379610394998,3.0478775241261133,1.969653670436068,0.005355475334542847,-0.1945640968152294,0.034514368253119564,-0.12982530580833668,0.04687661098026723,-0.003468973237590125,0.10262893257171146,-0.4879607665909954,-0.06485670939913685
3.139999999999977,-0.9743289145059787,3.0459580968108155,1.9700012131362346,0.004697735371825213,-0.18934017679204207,0.03500047169144039,-0.12872294502301612,0.04190342780395986,-0.003480302948335702,0.1179360774057846,-0.4980807821386529,-0.06562162830077385
3.149999999999977,-0.9742865528533952,3.0440908832287215,1.9703533429392985,0.0036877521822198415,-0.1841241642869869,0.03543173217533765,-0.1274546815633788,0.0368688226598623,-0.003491605108822381,0.1357986232719411,-0.5003018235513577,-0.06525595539130684
3.1599999999999766,-0.9742560451298253,3.042275735842514,1.9707095797644434,0.0023273960237219504,-0.1789301189140902,0.03582179834063413,-0.12599886377351202,0.031850120620431285,-0.0035027731590910305,0.15543556882372467,-0.49510874144632366,-0.0638368734011928
3.1699999999999764,-0.9742408544235868,3.0405123568176617,1.9710695795016235,0.00062603399798217,-0.17377389592228723,0.03618422265587233,-0.12434216811919709,0.026920306611409043,-0.003513677012593138,0.17596262273900637,-0.48287170700711785,-0.061437969242258965
3.179999999999976,-0.974244314751376,3.0388002838697665,1.971433128148139,-0.001399946978944761,-0.16867237726264958,0.03653147743854036,-0.12248014919908734,0.022149208323768092,-0.003524170905888171,0.19648886056393264,-0.4638379319978484,-0.05812966578600184
3.189999999999976,-0.9742695625567004,3.037138884058463,1.971800127178651,-0.003727464454391873,-0.16364266598379126,0.03687418786459038,-0.12041691192569567,0.01760424047263658,-0.0035341039907215615,0.2161955728768585,-0.4382269616412817,-0.05399115508224086
3.1999999999999758,-0.9743194710969096,3.035527355369155,1.9721705713576905,-0.006327013727582875,-0.15870134423751994,0.03722038902264153,-0.11816417390964752,0.013350022809962264,-0.0035433331512416716,0.23437932730189312,-0.4063593974847269,-0.04912414459905519
3.2099999999999755,-0.9743965878782582,3.033964735301225,1.9725445200364438,-0.009163031565969192,-0.15386381933255042,0.037574966084744636,-0.11573998943237336,0.009446432465044048,-0.00355173756750805,0.2504765308765358,-0.3688400511011789,-0.04367043091982354
3.2199999999999753,-0.9745030769506667,3.032449915435777,1.9729220636238634,-0.012194532514102645,-0.1491437836156024,0.037939248236449154,-0.11316734570170948,0.005945036016920004,-0.0035592345475077675,0.26406438254354153,-0.32669822192319437,-0.03782091942214672
3.229999999999975,-0.9746406695626991,3.0309816608530147,1.9733032870841434,-0.015376161422302876,-0.14455278441155084,0.03831081862524566,-0.11047276569729167,0.002884548087462442,-0.0035657941113888983,0.2748585815886807,-0.28144298581851157,-0.03181205576713346
3.239999999999975,-0.9748106275983818,3.029558633221609,1.9736882318816322,-0.018659673898007215,-0.14009991847588588,0.03868339270739077,-0.1076849856687947,0.00028765791686943647,-0.0035714462978879685,0.2827007127577878,-0.23473844611972092,-0.025878845809831102
3.2499999999999747,-0.9750137226178206,3.0281794164798908,1.9740768582409938,-0.021995464900122094,-0.1357916180951079,0.03904700316194929,-0.10483372969254239,-0.001835558474359953,-0.003576268174639354,0.28755148451736634,-0.18742098799219262,-0.0201429127541973
3.2599999999999745,-0.975250227636886,3.0268425441238964,1.97446901016817,-0.025333583798742346,-0.13163154226199034,0.039388368955838575,-0.10194857262345197,-0.0034839552871773695,-0.003580361711427749,0.2894797064463784,-0.1404269528285969,-0.014720883945793059
3.2699999999999743,-0.975519918432308,3.0255465269995683,1.9748643842147264,-0.028624702604220092,-0.1276205814046569,0.03969127575943364,-0.0990579824746405,-0.004666252728406388,-0.0035838504014317676,0.2886376290261672,-0.09478272907224608,-0.009721135972726764
3.279999999999974,-0.9758220850071565,3.0242898806488236,1.9752625029624244,-0.03182117225675817,-0.12375693878640157,0.039937139879977504,-0.09618855209243164,-0.005401559191821446,-0.0035868728350348417,0.2852477701173298,-0.05153239461679748,-0.005235457464904909
3.289999999999974,-0.9761555537972858,3.0230711514526565,1.97566269450531,-0.03487810601215485,-0.12003628716188734,0.04010564439014849,-0.0933643809846801,-0.005719429914846161,-0.0035895741384648883,0.27958607661676266,-0.011717488521134481,-0.001337918152589504
3.2999999999999736,-0.9765187206334257,3.0218889408809906,1.976064078525472,-0.03775443371010974,-0.11645198797026345,0.040175422334533056,-0.09060661971254978,-0.005659164342047727,-0.0035920965197581076,0.2719662591275147,0.023754892286799625,0.001925692216066492
3.3099999999999734,-0.9769095936266622,3.020741927350927,1.9764655599951158,-0.04041381343705848,-0.11299534843795206,0.040124899362290495,-0.0879331318501936,-0.005268013789117628,-0.0035945687274350647,0.26273193263410094,0.05419805585752453,0.004541471619720632
3.319999999999973,-0.9773258440594125,3.019628885265826,1.9768658310028673,-0.04282531286452088,-0.10965592611263364,0.03993307613133886,-0.08535827279615453,-0.004598914128971667,-0.003597097558022095,0.2522410927035659,0.0791554640579648,0.006522811681396162
3.329999999999973,-0.9777648628210387,3.0185487009311287,1.9772633811301679,-0.044963834277803434,-0.1064218468551351,0.03958045570912826,-0.08289278476689668,-0.003708055586699275,-0.0035997629365878457,0.24085837833649,0.09842447902546266,0.00790723981032598
3.3399999999999728,-0.9782238197560745,3.017500385174083,1.97765651668746,-0.04681027581179852,-0.10328014398122881,0.0390498875733798,-0.08054379877282927,-0.0026526515836088537,-0.0036026165865761005,0.2289413964883975,0.11199384417287085,0.008746340735344346
